#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
all.fasta	F43_assembly.fasta_contig_2	2326224	2326553	+	Klebsiella_pneumoniae_KpnF	1-330/330	===============	0/0	100.00	99.09	card	AP006725.1:2484238-2484568	KpnF subunit of KpnEF resembles EbrAB from E. coli. Mutation in KpnEF resulted in increased susceptibility to cefepime ceftriaxon colistin erythromycin rifampin tetracycline and streptomycin as well as enhanced sensitivity toward sodium dodecyl sulfate deoxycholate dyes benzalkonium chloride chlorhexidine and triclosan.	aminoglycoside;cephalosporin;macrolide;peptide;rifamycin;tetracycline
all.fasta	F43_assembly.fasta_contig_2	2367245	2368104	-	SHV-182	1-861/861	========/======	1/1	99.88	99.65	card	KP050489:0-861	From the Lahey list of beta-lactamases.	carbapenem;cephalosporin;penam
all.fasta	F43_assembly.fasta_contig_2	2388161	2388527	-	marA	1-369/384	========/======	2/2	95.57	81.03	card	AP009048.1:1621287-1621671	In the presence of antibiotic stress E. coli overexpresses the global activator protein MarA which besides inducing MDR efflux pump AcrAB also down- regulates synthesis of the porin OmpF.	carbapenem;cephalosporin;cephamycin;fluoroquinolone;glycylcycline;monobactam;penam;penem;phenicol;rifamycin;tetracycline;triclosan
all.fasta	F43_assembly.fasta_contig_2	2998871	2999274	+	H-NS	1-405/414	========/======	1/1	97.58	86.42	card	BA000007.3:1738104-1737690	H-NS is a histone-like protein involved in global gene regulation in Gram-negative bacteria. It is a repressor of the membrane fusion protein genes acrE mdtE and emrK as well as nearby genes of many RND-type multidrug exporters.	cephalosporin;cephamycin;fluoroquinolone;macrolide;penam;tetracycline
all.fasta	F43_assembly.fasta_contig_2	3417411	3420527	+	mdtB	1-3123/3123	========/======	10/12	99.71	80.68	card	U00096:2155262-2158385	MdtB is a transporter that forms a heteromultimer complex with MdtC to form a multidrug transporter. MdtBC is part of the MdtABC-TolC efflux complex.	aminocoumarin
all.fasta	F43_assembly.fasta_contig_2	3420528	3423602	+	mdtC	1-3078/3078	========/======	3/3	99.90	81.35	card	U00096:2158385-2161463	MdtC is a transporter that forms a heteromultimer complex with MdtB to form a multidrug transporter. MdtBC is part of the MdtABC-TolC efflux complex. In the absence of MdtB MdtC can form a homomultimer complex that results in a functioning efflux complex with a narrower drug specificity. mdtC corresponds to 3 loci in Pseudomonas aeruginosa PAO1 (gene name: muxC/muxB) and 3 loci in Pseudomonas aeruginosa LESB58.	aminocoumarin
all.fasta	F43_assembly.fasta_contig_2	3426482	3427193	+	baeR	1-713/723	========/======	1/1	98.48	81.35	card	AP009048.1:2166412-2167135	BaeR is a response regulator that promotes the expression of MdtABC and AcrD efflux complexes.	aminocoumarin;aminoglycoside
all.fasta	F43_assembly.fasta_contig_2	3879227	3880396	+	oqxA	1-1176/1176	========/======	5/6	99.49	98.72	card	EU370913.1:46651-47827	RND efflux pump conferring resistance to fluoroquinolone	diaminopyrimidine;fluoroquinolone;glycylcycline;nitrofuran;tetracycline
all.fasta	F43_assembly.fasta_contig_2	3880420	3883561	+	oqxB	1-3153/3153	========/======	11/11	99.65	99.27	card	EU370913.1:47850-51003	RND efflux pump conferring resistance to fluoroquinolone	diaminopyrimidine;fluoroquinolone;glycylcycline;nitrofuran;tetracycline
all.fasta	F43_assembly.fasta_contig_2	3928990	3929498	+	emrR	1-510/531	========/======	1/1	95.86	83.14	card	U00096.3:2810769-2811300	EmrR is a negative regulator for the EmrAB-TolC multidrug efflux pump in E. coli. Mutations lead to EmrAB-TolC overexpression.	fluoroquinolone
all.fasta	F43_assembly.fasta_contig_2	3929645	3930814	+	Klebsiella_pneumoniae_KpnG	1-1173/1173	========/======	3/3	99.74	98.72	card	ACWO01000051.1:22092-23265	KpnG consists of ~390 residues and resembles EmrA of E. coli. Disruption of the pump components KpnG-KpnH signficantly decrease resistance to azithromycin ceftazidime ciprofloxacin ertapenem erythromycin gentamicin imipenem ticarcillin norfloxacin polymyxin-B piperacillin spectinomycin tobramycin and streptomycin	aminoglycoside;carbapenem;cephalosporin;fluoroquinolone;macrolide;penam;penem;peptide
all.fasta	F43_assembly.fasta_contig_2	3930830	3932363	+	Klebsiella_pneumoniae_KpnH	1-1539/1539	========/======	7/7	99.61	83.77	card	ASTU01000063.1:61248-62787	KpnH consists of ~511 residues resembles EmrB of E. coli and is probably a translocase in the KpnGH-TolC efflux protein in K. pneumoniae. Disruption of the pump components KpnG-KpnH signficantly decrease resistance to azithromycin ceftazidime ciprofloxacin ertapenem erythromycin gentamicin imipenem ticarcillin norfloxacin polymyxin-B piperacillin spectinomycin tobramycin and streptomycin.	aminoglycoside;carbapenem;cephalosporin;fluoroquinolone;macrolide;penam;penem;peptide
all.fasta	F43_assembly.fasta_contig_2	4700329	4700960	+	CRP	1-633/633	========/======	1/1	99.84	87.20	card	AP009048.1:4154296-4153663	CRP is a global regulator that represses MdtEF multidrug efflux pump expression.	fluoroquinolone;macrolide;penam
all.fasta	F43_assembly.fasta_contig_2	5220318	5221682	-	cpxA	1-1367/1374	========/======	2/2	99.34	81.42	card	BA000007.3:4905062-4903688	CpxA is a membrane-localized sensor kinase that is activated by envelope stress. It starts a kinase cascade that activates CpxR which promotes efflux complex expression.	aminocoumarin;aminoglycoside
all.fasta	F43_assembly.fasta_contig_5	90832	91710	+	KPC-1	1-882/882	========/======	3/3	99.66	99.55	card	AY034847:5-887	KPC-2 is a beta-lactamase found in Klebsiella pneumoniae and Pseudomonas aeruginosa.	carbapenem;cephalosporin;monobactam;penam
all.fasta	F43_assembly.fasta_contig_5	95943	96400	+	dfrA25	1-459/459	========/======	1/1	99.78	99.78	card	DQ267940:53-512	dfrA25 is an integron-encoded dihydrofolate reductase found in Salmonella agona	diaminopyrimidine
all.fasta	F43_assembly.fasta_contig_5	96924	97762	+	sul1	1-840/840	========/======	1/1	99.88	99.64	card	JF969163:1053-1893	Sul1 is a sulfonamide resistant dihydropteroate synthase of Gram-negative bacteria. It is linked to other resistance genes of class 1 integrons.	sulfonamide
all.fasta	F43_assembly.fasta_contig_5	101501	102179	-	QnrB20	1-681/681	========/======	4/4	99.56	98.68	card	AB379831:0-681	QnrB20 is a plasmid-mediated quinolone resistance protein found in Escherichia coli	fluoroquinolone
all.fasta	F43_assembly.fasta_contig_5	102632	103471	+	sul1	1-840/840	===============	0/0	100.00	99.76	card	JF969163:1053-1893	Sul1 is a sulfonamide resistant dihydropteroate synthase of Gram-negative bacteria. It is linked to other resistance genes of class 1 integrons.	sulfonamide
all.fasta	F43_assembly.fasta_contig_5	123724	124968	+	tet(A)	1-1247/1275	========/======	2/2	97.65	98.96	card	AF534183.1:2970-4245	TetA is a tetracycline efflux pump found in many species of Gram-negative bacteria.	tetracycline
all.fasta	F43_assembly.fasta_contig_5	145630	146215	-	AAC(6')-Ib10	26-612/612	========/======	1/1	95.75	99.49	card	U59183:247-859	AAC(6')-Ib10 is an integron-encoded aminoglycoside acetyltransferase in P. aeruginosa	aminoglycoside
all.fasta	F47_assembly.fasta_contig_1	2783	3665	-	KPC-1	1-882/882	========/======	1/1	100.00	99.89	card	AY034847:5-887	KPC-2 is a beta-lactamase found in Klebsiella pneumoniae and Pseudomonas aeruginosa.	carbapenem;cephalosporin;monobactam;penam
all.fasta	F47_assembly.fasta_contig_1	100719	101306	+	AAC(6')-Ib10	26-612/612	========/======	4/5	95.59	98.31	card	U59183:247-859	AAC(6')-Ib10 is an integron-encoded aminoglycoside acetyltransferase in P. aeruginosa	aminoglycoside
all.fasta	F47_assembly.fasta_contig_1	122009	123254	-	tet(A)	1-1247/1275	========/======	5/5	97.57	98.64	card	AF534183.1:2970-4245	TetA is a tetracycline efflux pump found in many species of Gram-negative bacteria.	tetracycline
all.fasta	F47_assembly.fasta_contig_1	143563	144414	-	sul1	1-840/840	========/======	18/20	99.52	96.61	card	JF969163:1053-1893	Sul1 is a sulfonamide resistant dihydropteroate synthase of Gram-negative bacteria. It is linked to other resistance genes of class 1 integrons.	sulfonamide
all.fasta	F47_assembly.fasta_contig_1	144872	145550	+	QnrB20	1-681/681	========/======	9/10	99.12	97.52	card	AB379831:0-681	QnrB20 is a plasmid-mediated quinolone resistance protein found in Escherichia coli	fluoroquinolone
all.fasta	F47_assembly.fasta_contig_1	149311	150153	-	sul1	1-840/840	========/======	7/7	99.76	98.70	card	JF969163:1053-1893	Sul1 is a sulfonamide resistant dihydropteroate synthase of Gram-negative bacteria. It is linked to other resistance genes of class 1 integrons.	sulfonamide
all.fasta	F47_assembly.fasta_contig_1	150678	151134	-	dfrA25	1-459/459	========/======	2/2	99.56	99.35	card	DQ267940:53-512	dfrA25 is an integron-encoded dihydrofolate reductase found in Salmonella agona	diaminopyrimidine
all.fasta	F47_assembly.fasta_contig_2	344055	345417	+	cpxA	1-1367/1374	========/======	7/8	99.05	81.08	card	BA000007.3:4905062-4903688	CpxA is a membrane-localized sensor kinase that is activated by envelope stress. It starts a kinase cascade that activates CpxR which promotes efflux complex expression.	aminocoumarin;aminoglycoside
all.fasta	F47_assembly.fasta_contig_2	865277	865909	-	CRP	1-633/633	========/======	2/2	99.84	86.59	card	AP009048.1:4154296-4153663	CRP is a global regulator that represses MdtEF multidrug efflux pump expression.	fluoroquinolone;macrolide;penam
all.fasta	F47_assembly.fasta_contig_2	1613968	1615505	-	Klebsiella_pneumoniae_KpnH	1-1539/1539	========/======	5/5	99.81	83.58	card	ASTU01000063.1:61248-62787	KpnH consists of ~511 residues resembles EmrB of E. coli and is probably a translocase in the KpnGH-TolC efflux protein in K. pneumoniae. Disruption of the pump components KpnG-KpnH signficantly decrease resistance to azithromycin ceftazidime ciprofloxacin ertapenem erythromycin gentamicin imipenem ticarcillin norfloxacin polymyxin-B piperacillin spectinomycin tobramycin and streptomycin.	aminoglycoside;carbapenem;cephalosporin;fluoroquinolone;macrolide;penam;penem;peptide
all.fasta	F47_assembly.fasta_contig_2	1615521	1616690	-	Klebsiella_pneumoniae_KpnG	1-1173/1173	========/======	3/3	99.74	98.30	card	ACWO01000051.1:22092-23265	KpnG consists of ~390 residues and resembles EmrA of E. coli. Disruption of the pump components KpnG-KpnH signficantly decrease resistance to azithromycin ceftazidime ciprofloxacin ertapenem erythromycin gentamicin imipenem ticarcillin norfloxacin polymyxin-B piperacillin spectinomycin tobramycin and streptomycin	aminoglycoside;carbapenem;cephalosporin;fluoroquinolone;macrolide;penam;penem;peptide
all.fasta	F47_assembly.fasta_contig_2	1616838	1617347	-	emrR	1-510/531	========/======	2/2	95.86	82.97	card	U00096.3:2810769-2811300	EmrR is a negative regulator for the EmrAB-TolC multidrug efflux pump in E. coli. Mutations lead to EmrAB-TolC overexpression.	fluoroquinolone
all.fasta	F47_assembly.fasta_contig_2	1662796	1665941	-	oqxB	1-3153/3153	========/======	18/19	99.59	98.99	card	EU370913.1:47850-51003	RND efflux pump conferring resistance to fluoroquinolone	diaminopyrimidine;fluoroquinolone;glycylcycline;nitrofuran;tetracycline
all.fasta	F47_assembly.fasta_contig_2	1665965	1667135	-	oqxA	1-1176/1176	========/======	14/15	99.15	97.97	card	EU370913.1:46651-47827	RND efflux pump conferring resistance to fluoroquinolone	diaminopyrimidine;fluoroquinolone;glycylcycline;nitrofuran;tetracycline
all.fasta	F47_assembly.fasta_contig_2	2119710	2120423	-	baeR	1-713/723	========/======	9/9	98.06	80.50	card	AP009048.1:2166412-2167135	BaeR is a response regulator that promotes the expression of MdtABC and AcrD efflux complexes.	aminocoumarin;aminoglycoside
all.fasta	F47_assembly.fasta_contig_2	2123302	2126382	-	mdtC	1-3078/3078	========/======	7/7	99.94	81.03	card	U00096:2158385-2161463	MdtC is a transporter that forms a heteromultimer complex with MdtB to form a multidrug transporter. MdtBC is part of the MdtABC-TolC efflux complex. In the absence of MdtB MdtC can form a homomultimer complex that results in a functioning efflux complex with a narrower drug specificity. mdtC corresponds to 3 loci in Pseudomonas aeruginosa PAO1 (gene name: muxC/muxB) and 3 loci in Pseudomonas aeruginosa LESB58.	aminocoumarin
all.fasta	F47_assembly.fasta_contig_2	2126383	2129501	-	mdtB	1-3123/3123	========/======	12/16	99.68	80.54	card	U00096:2155262-2158385	MdtB is a transporter that forms a heteromultimer complex with MdtC to form a multidrug transporter. MdtBC is part of the MdtABC-TolC efflux complex.	aminocoumarin
all.fasta	F47_assembly.fasta_contig_2	2548369	2548773	-	H-NS	1-405/414	========/======	2/2	97.58	86.70	card	BA000007.3:1738104-1737690	H-NS is a histone-like protein involved in global gene regulation in Gram-negative bacteria. It is a repressor of the membrane fusion protein genes acrE mdtE and emrK as well as nearby genes of many RND-type multidrug exporters.	cephalosporin;cephamycin;fluoroquinolone;macrolide;penam;tetracycline
all.fasta	F47_assembly.fasta_contig_2	3160432	3160798	+	marA	1-369/384	========/======	2/2	95.57	81.03	card	AP009048.1:1621287-1621671	In the presence of antibiotic stress E. coli overexpresses the global activator protein MarA which besides inducing MDR efflux pump AcrAB also down- regulates synthesis of the porin OmpF.	carbapenem;cephalosporin;cephamycin;fluoroquinolone;glycylcycline;monobactam;penam;penem;phenicol;rifamycin;tetracycline;triclosan
all.fasta	F47_assembly.fasta_contig_2	3180909	3181770	+	SHV-158	1-858/858	========/======	14/14	99.42	97.58	card	JX121125:0-858	SHV-158 is a beta-lactamase.	carbapenem;cephalosporin;penam
all.fasta	F47_assembly.fasta_contig_2	3222511	3222834	-	Klebsiella_pneumoniae_KpnF	1-330/330	========/======	5/6	98.18	97.58	card	AP006725.1:2484238-2484568	KpnF subunit of KpnEF resembles EbrAB from E. coli. Mutation in KpnEF resulted in increased susceptibility to cefepime ceftriaxon colistin erythromycin rifampin tetracycline and streptomycin as well as enhanced sensitivity toward sodium dodecyl sulfate deoxycholate dyes benzalkonium chloride chlorhexidine and triclosan.	aminoglycoside;cephalosporin;macrolide;peptide;rifamycin;tetracycline
all.fasta	F47_assembly.fasta_contig_2	3222821	3223183	-	Klebsiella_pneumoniae_KpnE	1-363/363	========/======	2/2	99.72	98.63	card	AP006725.1:2483889-2484252	KpnE subunit of KpnEF resembles EbrAB from E. coli. Mutation in KpnEF resulted in increased susceptibility to cefepime ceftriaxon colistin erythromycin rifampin tetracycline and streptomycin as well as enhanced sensitivity toward sodium dodecyl sulfate deoxycholate dyes benzalkonium chloride chlorhexidine and triclosan	aminoglycoside;cephalosporin;macrolide;peptide;rifamycin;tetracycline
all.fasta	F47_assembly.fasta_contig_2	3350254	3351409	+	Klebsiella_pneumoniae_OmpK37	1-1125/1125	========/======	11/39	99.64	94.14	card	AJ011502.1:300-1425	Klebsiella pneumoniae outer membrane porin protein. Is preferentially detected in porin-deficient strains. Functional characterization of this new porin revealed a narrower pore than those of porins OmpK35 and OmpK36 which did not allow penetration by certain beta-lactams. Also when a resistant strain expresses porin OmpK37 is less susceptible to cefotaxime and cefoxitin than when it is expressing either OmpK36 or OmpK35.	carbapenem;cephalosporin;cephamycin;monobactam;penam;penem
all.fasta	F47_assembly.fasta_contig_2	3842248	3843997	-	msbA	1-1749/1749	========/======	4/5	99.89	80.31	card	U00096.3:966620-968369	MsbA is a multidrug resistance transporter homolog from E. coli and belongs to a superfamily of transporters that contain an adenosine triphosphate (ATP) binding cassette (ABC) which is also called a nucleotide-binding domain (NBD). MsbA is a member of the MDR-ABC transporter group by sequence homology. MsbA transports lipid A a major component of the bacterial outer cell membrane and is the only bacterial ABC transporter that is essential for cell viability.	nitroimidazole
all.fasta	F47_assembly.fasta_contig_2	4291274	4291625	-	ramA	21-375/375	========/======	5/5	93.60	80.90	card	JQ727668:0-375	RamA (resistance antibiotic multiple) is a positive regulator of AcrAB-TolC and leads to high level multidrug resistance in Klebsiella pneumoniae Salmonella enterica and Enterobacter aerugenes increasing the expression of both the mar operon as well as AcrAB. RamA also decreases OmpF expression.	carbapenem;cephalosporin;cephamycin;fluoroquinolone;glycylcycline;monobactam;penam;penem;phenicol;rifamycin;tetracycline;triclosan
all.fasta	F47_assembly.fasta_contig_2	4436392	4437584	+	Klebsiella_pneumoniae_acrA	1-1197/1197	========/======	9/10	99.42	96.50	card	AJ318073.1:793-1990	AcrA is a subunit of the AcrAB multidrug efflux system that in K. pneumoniae which is encoded by the acrRAB operon.	cephalosporin;fluoroquinolone;glycylcycline;penam;phenicol;rifamycin;tetracycline;triclosan
all.fasta	F47_assembly.fasta_contig_2	4437607	4440755	+	acrB	1-3148/3150	========/======	21/27	99.52	82.92	card	U00096.3:484403-481253	Protein subunit of AcrA-AcrB-TolC multidrug efflux complex. AcrB functions as a herterotrimer which forms the inner membrane component and is primarily responsible for substrate recognition and energy transduction by acting as a drug/proton antiporter.	cephalosporin;fluoroquinolone;glycylcycline;penam;phenicol;rifamycin;tetracycline;triclosan
all.fasta	F47_assembly.fasta_contig_2	5031858	5032277	-	FosA6	1-420/420	===============	0/0	100.00	98.33	card	KU254579.1:59421-59841	fosA6 is a plasmid-encoded enzyme that confers resistance to fosfomycin in Escherichia coli by breaking the epoxide ring of the molecule.	fosfomycin
all.fasta	F53_assembly.fasta_contig_1	35724	36893	+	oqxA	1-1176/1176	========/======	5/6	99.49	98.64	card	EU370913.1:46651-47827	RND efflux pump conferring resistance to fluoroquinolone	diaminopyrimidine;fluoroquinolone;glycylcycline;nitrofuran;tetracycline
all.fasta	F53_assembly.fasta_contig_1	36917	40058	+	oqxB	1-3153/3153	========/======	11/11	99.65	99.17	card	EU370913.1:47850-51003	RND efflux pump conferring resistance to fluoroquinolone	diaminopyrimidine;fluoroquinolone;glycylcycline;nitrofuran;tetracycline
all.fasta	F53_assembly.fasta_contig_1	85499	86008	+	emrR	1-510/531	===============	0/0	96.05	83.14	card	U00096.3:2810769-2811300	EmrR is a negative regulator for the EmrAB-TolC multidrug efflux pump in E. coli. Mutations lead to EmrAB-TolC overexpression.	fluoroquinolone
all.fasta	F53_assembly.fasta_contig_1	86156	87326	+	Klebsiella_pneumoniae_KpnG	1-1173/1173	========/======	4/4	99.74	98.38	card	ACWO01000051.1:22092-23265	KpnG consists of ~390 residues and resembles EmrA of E. coli. Disruption of the pump components KpnG-KpnH signficantly decrease resistance to azithromycin ceftazidime ciprofloxacin ertapenem erythromycin gentamicin imipenem ticarcillin norfloxacin polymyxin-B piperacillin spectinomycin tobramycin and streptomycin	aminoglycoside;carbapenem;cephalosporin;fluoroquinolone;macrolide;penam;penem;peptide
all.fasta	F53_assembly.fasta_contig_1	87342	88875	+	Klebsiella_pneumoniae_KpnH	1-1539/1539	========/======	6/7	99.61	83.64	card	ASTU01000063.1:61248-62787	KpnH consists of ~511 residues resembles EmrB of E. coli and is probably a translocase in the KpnGH-TolC efflux protein in K. pneumoniae. Disruption of the pump components KpnG-KpnH signficantly decrease resistance to azithromycin ceftazidime ciprofloxacin ertapenem erythromycin gentamicin imipenem ticarcillin norfloxacin polymyxin-B piperacillin spectinomycin tobramycin and streptomycin.	aminoglycoside;carbapenem;cephalosporin;fluoroquinolone;macrolide;penam;penem;peptide
all.fasta	F53_assembly.fasta_contig_1	855775	856405	+	CRP	1-633/633	========/======	2/2	99.68	86.89	card	AP009048.1:4154296-4153663	CRP is a global regulator that represses MdtEF multidrug efflux pump expression.	fluoroquinolone;macrolide;penam
all.fasta	F53_assembly.fasta_contig_1	1375981	1377346	-	cpxA	1-1367/1374	========/======	1/1	99.42	81.49	card	BA000007.3:4905062-4903688	CpxA is a membrane-localized sensor kinase that is activated by envelope stress. It starts a kinase cascade that activates CpxR which promotes efflux complex expression.	aminocoumarin;aminoglycoside
all.fasta	F53_assembly.fasta_contig_1	1944452	1944870	+	FosA6	1-420/420	========/======	1/1	99.76	98.09	card	KU254579.1:59421-59841	fosA6 is a plasmid-encoded enzyme that confers resistance to fosfomycin in Escherichia coli by breaking the epoxide ring of the molecule.	fosfomycin
all.fasta	F53_assembly.fasta_contig_1	2535577	2538720	-	acrB	1-3148/3150	========/======	8/12	99.68	83.31	card	U00096.3:484403-481253	Protein subunit of AcrA-AcrB-TolC multidrug efflux complex. AcrB functions as a herterotrimer which forms the inner membrane component and is primarily responsible for substrate recognition and energy transduction by acting as a drug/proton antiporter.	cephalosporin;fluoroquinolone;glycylcycline;penam;phenicol;rifamycin;tetracycline;triclosan
all.fasta	F53_assembly.fasta_contig_1	2538743	2539932	-	Klebsiella_pneumoniae_acrA	1-1197/1197	========/======	6/7	99.42	97.08	card	AJ318073.1:793-1990	AcrA is a subunit of the AcrAB multidrug efflux system that in K. pneumoniae which is encoded by the acrRAB operon.	cephalosporin;fluoroquinolone;glycylcycline;penam;phenicol;rifamycin;tetracycline;triclosan
all.fasta	F53_assembly.fasta_contig_1	2684562	2684915	+	ramA	21-375/375	========/======	1/1	94.40	81.13	card	JQ727668:0-375	RamA (resistance antibiotic multiple) is a positive regulator of AcrAB-TolC and leads to high level multidrug resistance in Klebsiella pneumoniae Salmonella enterica and Enterobacter aerugenes increasing the expression of both the mar operon as well as AcrAB. RamA also decreases OmpF expression.	carbapenem;cephalosporin;cephamycin;fluoroquinolone;glycylcycline;monobactam;penam;penem;phenicol;rifamycin;tetracycline;triclosan
all.fasta	F53_assembly.fasta_contig_1	3131827	3133573	+	msbA	1-1749/1749	========/======	2/2	99.89	80.27	card	U00096.3:966620-968369	MsbA is a multidrug resistance transporter homolog from E. coli and belongs to a superfamily of transporters that contain an adenosine triphosphate (ATP) binding cassette (ABC) which is also called a nucleotide-binding domain (NBD). MsbA is a member of the MDR-ABC transporter group by sequence homology. MsbA transports lipid A a major component of the bacterial outer cell membrane and is the only bacterial ABC transporter that is essential for cell viability.	nitroimidazole
all.fasta	F53_assembly.fasta_contig_1	3623710	3624862	-	Klebsiella_pneumoniae_OmpK37	1-1125/1125	========/======	9/34	99.73	94.72	card	AJ011502.1:300-1425	Klebsiella pneumoniae outer membrane porin protein. Is preferentially detected in porin-deficient strains. Functional characterization of this new porin revealed a narrower pore than those of porins OmpK35 and OmpK36 which did not allow penetration by certain beta-lactams. Also when a resistant strain expresses porin OmpK37 is less susceptible to cefotaxime and cefoxitin than when it is expressing either OmpK36 or OmpK35.	carbapenem;cephalosporin;cephamycin;monobactam;penam;penem
all.fasta	F53_assembly.fasta_contig_1	3751783	3752144	+	Klebsiella_pneumoniae_KpnE	1-363/363	========/======	1/1	99.72	98.90	card	AP006725.1:2483889-2484252	KpnE subunit of KpnEF resembles EbrAB from E. coli. Mutation in KpnEF resulted in increased susceptibility to cefepime ceftriaxon colistin erythromycin rifampin tetracycline and streptomycin as well as enhanced sensitivity toward sodium dodecyl sulfate deoxycholate dyes benzalkonium chloride chlorhexidine and triclosan	aminoglycoside;cephalosporin;macrolide;peptide;rifamycin;tetracycline
all.fasta	F53_assembly.fasta_contig_1	3752131	3752460	+	Klebsiella_pneumoniae_KpnF	1-330/330	===============	0/0	100.00	99.39	card	AP006725.1:2484238-2484568	KpnF subunit of KpnEF resembles EbrAB from E. coli. Mutation in KpnEF resulted in increased susceptibility to cefepime ceftriaxon colistin erythromycin rifampin tetracycline and streptomycin as well as enhanced sensitivity toward sodium dodecyl sulfate deoxycholate dyes benzalkonium chloride chlorhexidine and triclosan.	aminoglycoside;cephalosporin;macrolide;peptide;rifamycin;tetracycline
all.fasta	F53_assembly.fasta_contig_1	3793156	3794015	-	SHV-182	1-861/861	========/======	1/1	99.88	99.65	card	KP050489:0-861	From the Lahey list of beta-lactamases.	carbapenem;cephalosporin;penam
all.fasta	F53_assembly.fasta_contig_1	3814079	3814444	-	marA	1-369/384	========/======	3/3	95.31	81.03	card	AP009048.1:1621287-1621671	In the presence of antibiotic stress E. coli overexpresses the global activator protein MarA which besides inducing MDR efflux pump AcrAB also down- regulates synthesis of the porin OmpF.	carbapenem;cephalosporin;cephamycin;fluoroquinolone;glycylcycline;monobactam;penam;penem;phenicol;rifamycin;tetracycline;triclosan
all.fasta	F53_assembly.fasta_contig_1	4424847	4425249	+	H-NS	1-405/414	========/======	2/2	97.34	86.17	card	BA000007.3:1738104-1737690	H-NS is a histone-like protein involved in global gene regulation in Gram-negative bacteria. It is a repressor of the membrane fusion protein genes acrE mdtE and emrK as well as nearby genes of many RND-type multidrug exporters.	cephalosporin;cephamycin;fluoroquinolone;macrolide;penam;tetracycline
all.fasta	F53_assembly.fasta_contig_1	4843575	4846690	+	mdtB	1-3123/3123	========/======	9/11	99.71	80.61	card	U00096:2155262-2158385	MdtB is a transporter that forms a heteromultimer complex with MdtC to form a multidrug transporter. MdtBC is part of the MdtABC-TolC efflux complex.	aminocoumarin
all.fasta	F53_assembly.fasta_contig_1	4846691	4849765	+	mdtC	1-3078/3078	========/======	5/5	99.87	81.33	card	U00096:2158385-2161463	MdtC is a transporter that forms a heteromultimer complex with MdtB to form a multidrug transporter. MdtBC is part of the MdtABC-TolC efflux complex. In the absence of MdtB MdtC can form a homomultimer complex that results in a functioning efflux complex with a narrower drug specificity. mdtC corresponds to 3 loci in Pseudomonas aeruginosa PAO1 (gene name: muxC/muxB) and 3 loci in Pseudomonas aeruginosa LESB58.	aminocoumarin
all.fasta	F53_assembly.fasta_contig_1	4852641	4853351	+	baeR	1-713/723	========/======	2/2	98.34	81.35	card	AP009048.1:2166412-2167135	BaeR is a response regulator that promotes the expression of MdtABC and AcrD efflux complexes.	aminocoumarin;aminoglycoside
all.fasta	F53_assembly.fasta_contig_3	41711	42296	+	AAC(6')-Ib10	26-612/612	========/======	1/1	95.75	99.49	card	U59183:247-859	AAC(6')-Ib10 is an integron-encoded aminoglycoside acetyltransferase in P. aeruginosa	aminoglycoside
all.fasta	F53_assembly.fasta_contig_3	62971	64216	-	tet(A)	1-1247/1275	========/======	1/1	97.73	98.96	card	AF534183.1:2970-4245	TetA is a tetracycline efflux pump found in many species of Gram-negative bacteria.	tetracycline
all.fasta	F53_assembly.fasta_contig_3	84481	85320	-	sul1	1-840/840	========/======	2/2	99.88	99.41	card	JF969163:1053-1893	Sul1 is a sulfonamide resistant dihydropteroate synthase of Gram-negative bacteria. It is linked to other resistance genes of class 1 integrons.	sulfonamide
all.fasta	F53_assembly.fasta_contig_3	85773	86452	+	QnrB20	1-681/681	========/======	3/3	99.71	98.68	card	AB379831:0-681	QnrB20 is a plasmid-mediated quinolone resistance protein found in Escherichia coli	fluoroquinolone
all.fasta	F53_assembly.fasta_contig_3	90193	91031	-	sul1	1-840/840	========/======	1/1	99.88	99.64	card	JF969163:1053-1893	Sul1 is a sulfonamide resistant dihydropteroate synthase of Gram-negative bacteria. It is linked to other resistance genes of class 1 integrons.	sulfonamide
all.fasta	F53_assembly.fasta_contig_3	91555	92013	-	dfrA25	1-459/459	===============	0/0	100.00	99.56	card	DQ267940:53-512	dfrA25 is an integron-encoded dihydrofolate reductase found in Salmonella agona	diaminopyrimidine
all.fasta	F53_assembly.fasta_contig_3	96252	97133	-	KPC-1	1-882/882	===============	0/0	100.00	99.89	card	AY034847:5-887	KPC-2 is a beta-lactamase found in Klebsiella pneumoniae and Pseudomonas aeruginosa.	carbapenem;cephalosporin;monobactam;penam
all.fasta	F54_assembly.fasta_contig_1	60940	62300	-	cpxA	1-1367/1374	========/======	5/6	99.05	81.35	card	BA000007.3:4905062-4903688	CpxA is a membrane-localized sensor kinase that is activated by envelope stress. It starts a kinase cascade that activates CpxR which promotes efflux complex expression.	aminocoumarin;aminoglycoside
all.fasta	F54_assembly.fasta_contig_1	628230	628648	+	FosA6	1-420/420	========/======	1/1	99.76	98.09	card	KU254579.1:59421-59841	fosA6 is a plasmid-encoded enzyme that confers resistance to fosfomycin in Escherichia coli by breaking the epoxide ring of the molecule.	fosfomycin
